id,bio
31349717,"Interested in Deep learning and Computer vision
A undergraduate student majored in Remote Sensing "
4680759,"Software Engineer, Data Enthusiast
"
8635605,"Computer science student and software developer from Toronto, Canada"
8206759,"Anyway, Tomorrow is another day
???????????????"
10457706,I just want to do some small things
6028985,Yet another loser.
16585761,"Nervous, Extreme, Dreamer, Sleeper, Fooder, Drinker
------
????????????????????????????????"
8356318,iOS Software Engineer
6958170,Web Developer
32734798,"Mari saling berbagi ILMU
LINE: line://ti/p/~23_09_1993"
15508722,To be awesome
15898956,"Deep Learning Engineer / Software Developer / Student @uWaterloo

Previously @IBM-Watson, @scoremedia, @tulipretail"
10409970,Keep Exploring!
30816237,I AM new coder. and part time entrepreneur 
13022977,"I'm a student entrepreneur, avid programmer, and machine learning enthusiast.
"
6381439,"Javascript enthusiast. 
I write puns in controllers.
https://www.twitter.com/AminSpeaks"
32713173,Pre Sales | Dev | Statistics 
18764324,I am a machine learner 
1637525,Software Engineer
435209,Programmer. Geek. Also cats.
23706483,"Software Engineering student -  National University of Kyiv-Mohyla Acedemy. My code now actually dwells on gitlab, check it out."
22613520,????
15671697,HelloWorld????????????
17767170,Student at Innopolis University & Technology Enthusiast
3970684,"Web Developer by day, indie MMO developer by night."
29234455,Full Stack Java Developer. Technology enthusiast. Curious being.
22547632,Undergraduate student of the faculty of Applied Science and Engineering at the University of Toronto. Currently enrolled in Electrical and Computer Engineering.
7570113,Ph.D in Tsinghua University
1019436,Software Engineer
1483616,"I am a Hybrid Mobile App developer with expertise in the current leading frameworks. I have worked on the development
of both applications and websites."
18556934,A newbie trying to be a master.
1198651,"Frontend Developer at JD.com
https://twitter.com/loveky_"
811969,"Computer Scientist.
Graduated at Politecnico di Milano.
HPC and Machine Learning enthusiast. C++ addicted."
2884813,Magento 2 Developer @Elgentos
1548352,Undergraduate Computer Engineer
30156909,YouTuber & Entrepreneur
22816044,"Hello World! :D 
I'm a freelancer from Brazil (Front-end and Designer). 
HTML5 - CSS3 - SASS - JS - JQuery - PHP - WordPress - Java - Android"
24381225,"Like to play basket ball, love watching old classic movies"
27721243,Undergraduate in CS
25744039,"I am a CS undergrad with a passion for learning and building things.
I know Android App Development, HTML, Basics of CSS, JavaScript and Python."
13501594,"Exploring and learning Python

Computer Engineering freshman"
7104727,"20 year old third year @CPSSD in Dublin City University working as a software and sales engineer for Blue Willow Systems in Vancouver, BC."
18738113,Student
9299252,"< Developer FullStack Web / Movil(Android) > 
"
11803,Currently looking for a position in M??nchen.
748446,Enthusiastic Techie 
17029928,"UX design, front-end development, machine learning, bioinformatics, and blockchain. I'm always looking for new things to work on!"
20280660,Passionate about Algorithms with an inclination towards web development
14837181,Deprecated. Find my software on BitBucket: https://www.bitbucket.com/oliverearl
13278792,iOS Developer
1769294,Backend Software Architect
22528201,"Web Developer in the making. Currently attending General Assembly's first WDI program in Providence, RI. "
3428149,Node.js developer
19682997,":wave:Front end Developer  working with: 
JavaScript ,AngularJs,Cordova 
Learning : ES6,TypeScript,Ionic"
2131911,Code and video games. That's pretty much it.
7051922,Software Engineer at Lumentech.
26546130,looking for a role of Software Developer / Back-end Developer
559288,Here to make trouble with ones and zeros. 
15067124,"Science man and computer science student at UofT. 
"
21961563,Web designer
15806312,"Electronics engineer and problem solver.
Software developer and UI/UX enthusiast."
2674020,Ph.D. candidate
29724890,Thanks
32386479,Application development student at Newton
1648777,"I like physics, code, conferences, and helping people solve problems."
1929231,"I solve problems.

Solutions Architect / Senior Software Engineer / Business Analyst / Full-Stack Developer / IT Generalist"
16529226,"CS Student, Programmer, Writer"
26676467,"Student
"
10400425,Fuck my code
21318046,"Graduated from Computer Engineering & Informatics Department. Interested in Audio Development, Music Technology, Visual applications, and more "
5069688,Ingeniero de Sistemas || Desarrollador Web
19844017,All eyes on us
1178235,"Frontend developer from Cologne, Germany"
1748564,"I've got 99 problems, oh look a bug, make that 100."
3896450,????????????????????????????????????????????????????????????http://blog.genesino.com/hire???
14121125,Xamarin Mobile Developer
18685675,"Angular / React / iOS (Swift). Google Mobile Web Specialist alumni. Functional programming, CI/CD, testing, and TDD."
16032631,AWS Certified Developer. Christian. Student. Focused on data structures algorithms using JavaScript @CodeWars.
11262670,"Personal Coding Playground.
PGP 7627 08C3 DEC6 CB53 0480 77F9 2545 55E4 8AB7 DBE5"
5136943,Engineer. 
172623,"Husband, Father, Pythonista, Infosec enthusiast, Go programmer wannabe, former martial artist. A simple guy."
18438156,Not just a coder.
2143465,"Im an expat swede living in greece. I know some webdesign and autohotkey. Don't mind me, carry on."
20621492,"A talented boy,also very hansome! HaHa~~"
16332141,"Student, tech lovers, love the front end"
8531767,"I'am a stack software developer over 3 years experienced in design and development in software systems.
Specialties in Front-End development , PHP , Java "
15824298,The MJI9i
345018,Science
2349210,Applications Programmer at the High Plains Regional Climate Center | Meteorologist | UNC Charlotte Alumni
8948644,University of Waterloo Math
22742253,PhD Student at the University of Southampton working on planetary formation and evolution simulations.
20306168,Programmer Analyst Sr III
16563318,Android developer
53277,"??????????????????
??????????????????"
3078360,"Artist Engineer | Brooklyn, NY"
23720927,"USTB, Beijing"
22803649,"My hobbies include stand-up comedy, coding, and long walks on the beach. I get more confident in my coding skills each day thanks to @skillcrush. "
21027320,"iOS, VR, and front-end web developer."
1157476,"Software Engineer | Technology evangelist | 
Interested in Machine learning and Artificial Intelligence, Startups, Innovation, Research"
6434770,:fire:
5485824,????????
7189486,"Hobby-Developer from Berlin, Germany"
16985687,The relentless pursuit of perfection.
5384860,"father, web developer, problem solver, blogger, learner, teacher."
6355445,"Talk is cheap, show me the code."
17246847,"Student at HETIC. Creative front-end developer, entrepreneur. Owner of @SamaGames & @Loups-Garous."
8419249,"Hi
I am a web developer at web-forte"
10570986,An interesting man
5839164,Jave and Javascript coder
1944368,Say cheese?!
17340158,"3-year student of Higher Math, ITMO University
"
30132475,"A future embedded system engineer, AI, Unix/Linux/BSD kernel master... 
but today i'm just a student! and i'm a self-taught philosopher/economist"
39881,"Google Developer Expert at Web Technologies 
https://goo.gl/Pr32M6"
5298954,"Rutgers University alum, garage sale poet, the world's happiest developer."
366158,"creative technologist living and working in berlin. 
creator of @dadamachines I dadamachines.com"
4202681,Backend Engineer @Deepomatic 
25961704,"""passion"", ""excitement"" and ""learning"""
10264050,Double degree engineering student at Politecnico di Torino (Turin - Italy) and Eurecom (Biot - France).
17270907,??????Eree
2278936,Manipulating bits and bytes @nygenome 
661255,"Se n??o agora, ent??o quando? Se n??o voc??, ent??o quem?"
12834601,"???? Wizard Developer at Sellsuki ???????? Frontend: VueJS, Javascript ???????? Backend: Golang, NodeJS ????"
17759888,?????????????????????????????????????????????????????????
26730959,Full Stack Developer with a focus on Front End
7518128,Full-stack web developer. Award-winning content developer. Full-time geek.
4234276,"I???m a recently graduated Software Engineer and hobbyist game developer!  My main areas of interest are visual computing, game development and AI."
29499936,Full Stack Developer building SaaS apps.
619261,Gluttton
30876453,"I am a Software Developer.
A Luxury Consultant in GWTcorp Designers like POSH, FERI and FERIMOSH
https://myopulence.com/rhodimos/opportunity.html#contact "
987194,UI/UX Designer and Developer
11508521,iOS Developer
17189223,"Student at Monta Vista High School in Cupertino, CA. USACO Gold Coder, multiple-time hackathon winner, ML intern, aspiring CS major."
2513825,Need some help?
22566407,Software developer
3014879,Still learning
27762216,Computer Science Graduate from The University of Manchester
24879539,Comp_Sci Student @ NSBM | Member of Foss Community
16387180,Engineer student & Cloud Developer
19177765,"Hi I'm Fernando! I love Web Development, I can work with both and front end. I love Laravel but I do Wordpress too. "
23246589,"A Computer Scientist, BioHacking, and  looking for new skills."
12814398,"????  BE ALL YOU CAN BE! 
????  ET 
???????????  Web develop / Data science 
????  SYSU???????????? / SMIE / SDCS 
????  Tencent CDC
????   ????   ????"
8492663,"Lethal combination of Designer & Developer.
Currently working on Android, React with Redux-Saga (asynchronous rocks!!) & Node.js prioritize Clean Architecture"
15844693,#love to work
17784795,"Junior dev. Still learning. 

Unlimited love for coffee <3"
6160798,Standing on Shoulders of Giants!
8029719,"Creative web developer at NNIT, Denmark."
